pair_id,condition_id,dataset_id,encoder_id,projection_dim,intervention,task,tau,balanced_accuracy
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.8,0.99145
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.9,0.9893333333333333
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,1.0,0.9850999999999999
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.0,0.8663833333333333
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.1,0.8818166666666667
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.2,0.8832000000000001
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.3,0.8829499999999999
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.4,0.8781666666666667
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.5,0.8748666666666667
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.6,0.8704000000000001
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.7,0.8677166666666667
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.8,0.8658333333333333
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,0.9,0.8649666666666667
eurosat__resnet18_imagenet1k_v1__d64__all_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,all_reflect,original,1.0,0.8675499999999999
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.0,0.8820499999999999
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.1,0.91625
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.2,0.9244666666666668
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.3,0.9254499999999999
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.4,0.9234333333333333
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.5,0.9237666666666666
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.6,0.9206999999999999
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.7,0.9183833333333334
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.8,0.9173666666666668
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.9,0.9145666666666665
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,1.0,0.9140166666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.0,0.8663833333333333
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.1,0.8818166666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.2,0.8832000000000001
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.3,0.8829499999999999
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.4,0.8781666666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.5,0.8748666666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.6,0.8704000000000001
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.7,0.8677166666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.8,0.8658333333333333
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.9,0.8649666666666667
eurosat__resnet18_imagenet1k_v1__d64__hash_half_reflect,eurosat__resnet18_imagenet1k_v1__d64,eurosat,resnet18_imagenet1k_v1,64,hash_half_reflect,original,1.0,0.8675499999999999
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.0,0.9579333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.1,0.9927666666666667
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.2,0.9986
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.3,0.9992000000000001
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.4,0.9994
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.5,0.9990666666666665
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.6,0.9990333333333332
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.7,0.9976833333333334
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.8,0.9973166666666667
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.9,0.9962500000000001
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,1.0,0.99465
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.0,0.8977333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.1,0.9108833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.2,0.9163166666666667
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.3,0.9123833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.4,0.9089166666666667
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.5,0.9045333333333332
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.6,0.8990500000000001
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.7,0.8968833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.8,0.8965
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.9,0.8969333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,all_reflect,original,1.0,0.8969833333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.0,0.9502666666666668
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.1,0.9881
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.2,0.9944333333333335
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.3,0.9952000000000002
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.4,0.9952333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.5,0.9950666666666667
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.6,0.9945333333333333
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.7,0.99285
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.8,0.9916500000000001
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.9,0.9895833333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,1.0,0.9859833333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.0,0.8977333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.1,0.9108833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.2,0.9163166666666667
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.3,0.9123833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.4,0.9089166666666667
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.5,0.9045333333333332
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.6,0.8990500000000001
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.7,0.8968833333333333
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.8,0.8965
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.9,0.8969333333333334
eurosat__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d128,eurosat,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,1.0,0.8969833333333334
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.0,0.9120333333333333
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.1,0.95175
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.2,0.9699833333333332
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.3,0.9802833333333332
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.4,0.9834666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.5,0.9851333333333333
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.6,0.9856
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.7,0.9864
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.8,0.9869333333333333
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.9,0.9869499999999999
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,1.0,0.9863999999999999
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.0,0.8491666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.1,0.8693666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.2,0.8786166666666666
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.3,0.8792833333333334
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.4,0.8816333333333333
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.5,0.8802833333333334
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.6,0.8802166666666666
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.7,0.87835
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.8,0.8785333333333334
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.9,0.8765166666666667
eurosat__vit_b_16_imagenet1k_v1__d64__all_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,all_reflect,original,1.0,0.8780833333333333
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.0,0.8921666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.1,0.9297166666666665
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.2,0.9489833333333333
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.3,0.9573499999999999
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.4,0.9613666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.5,0.9635
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.6,0.9637333333333334
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.7,0.9639999999999999
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.8,0.9633666666666668
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.9,0.9615833333333332
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,1.0,0.9586666666666666
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.0,0.8491666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.1,0.8693666666666667
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.2,0.8786166666666666
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.3,0.8792833333333334
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.4,0.8816333333333333
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.5,0.8802833333333334
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.6,0.8802166666666666
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.7,0.87835
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.8,0.8785333333333334
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.9,0.8765166666666667
eurosat__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,eurosat__vit_b_16_imagenet1k_v1__d64,eurosat,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,1.0,0.8780833333333333
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.0,0.8903289008137245
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.1,0.9681128882277963
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.2,0.9789758371178752
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.3,0.9713401904066736
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.4,0.9502906008231461
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.5,0.926503782861845
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.6,0.9106840332791957
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.7,0.8981634345886111
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.8,0.893230549613858
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,0.9,0.8892153894438923
